SA2_code_usual_residence_address,SA2_name_usual_residence_address,SA2_code_other_address,SA2_name_other_address,At_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,School_bus,Train,Bicycle,Walk_or_jog,Ferry,other,Total
100100,North Cape,100100,North Cape,144,117,33,9,0,0,0,0,21,0,6,330
100200,Rangaunu Harbour,100200,Rangaunu Harbour,210,93,24,15,0,0,0,0,12,0,0,354
100400,Karikari Peninsula,100400,Karikari Peninsula,102,54,6,6,0,0,0,0,0,0,0,177
100500,Tangonge,100500,Tangonge,123,30,9,0,0,0,0,0,0,0,0,168
100600,Ahipara,100600,Ahipara,63,18,0,0,0,0,0,0,0,0,0,90
100700,Kaitaia East,100700,Kaitaia East,120,171,36,21,0,0,0,0,36,0,0,393
100800,Kaitaia West,100800,Kaitaia West,114,114,9,6,0,0,0,0,27,0,0,273
100900,Rangitihi,100900,Rangitihi,81,12,0,0,0,0,0,0,0,0,0,99
101000,Oruru-Parapara,101000,Oruru-Parapara,75,15,0,0,0,0,0,0,0,0,0,99
101100,Taumarumaru,101100,Taumarumaru,159,147,15,18,0,0,0,0,21,0,0,366
101200,Herekino-Takahue,101200,Herekino-Takahue,105,18,0,0,0,0,0,0,0,0,0,126
101300,Peria,101300,Peria,111,0,0,0,0,0,0,0,0,0,0,120
101400,Taemaro-Oruaiti,101400,Taemaro-Oruaiti,87,0,0,0,0,0,0,0,0,0,0,99
101500,Whakapaku,101500,Whakapaku,81,15,6,0,0,0,0,0,0,0,0,114
101600,Hokianga North,101600,Hokianga North,63,24,0,0,0,0,0,0,0,0,0,90
101700,Kohukohu-Broadwood,101700,Kohukohu-Broadwood,84,15,0,0,0,0,0,0,0,0,0,108
101800,Whakarara,101800,Whakarara,150,63,0,0,0,0,0,0,6,0,0,225
101900,Kaeo,101900,Kaeo,111,66,9,9,0,0,0,0,0,0,0,204
102000,Omahuta Forest-Horeke,102000,Omahuta Forest-Horeke,114,21,0,0,0,0,0,0,0,0,0,141
102100,Hokianga South,102100,Hokianga South,96,60,12,0,0,0,0,0,15,0,0,192
102200,Lake Manuwai-Kapiro,102200,Lake Manuwai-Kapiro,231,48,21,0,0,0,0,0,9,0,0,312
102300,Okaihau,102300,Okaihau,135,24,6,0,0,0,0,0,15,0,0,192
102400,Rangitane-Purerua,102400,Rangitane-Purerua,150,24,9,0,0,0,0,0,0,0,0,186
102500,Waipapa,102500,Waipapa,78,18,12,0,0,0,0,0,0,0,0,126
102600,Puketotara,102600,Puketotara,222,30,21,0,0,0,0,0,15,0,0,291
102700,Waima Forest,102700,Waima Forest,60,9,0,0,0,0,0,0,0,0,0,78
102800,Riverview,102800,Riverview,171,33,9,0,0,0,0,0,0,0,0,222
102900,Waipoua Forest,102900,Waipoua Forest,132,90,9,9,0,0,0,0,9,0,0,246
103000,Kerikeri Central,103000,Kerikeri Central,135,177,33,9,0,0,0,0,90,0,0,447
103100,Kerikeri South,103100,Kerikeri South,243,45,15,6,0,0,0,0,12,0,0,324
103200,Ohaeawai-Waimate North,103200,Ohaeawai-Waimate North,132,21,15,0,0,0,0,0,0,0,0,174
103300,Puketona-Waitangi,103300,Puketona-Waitangi,159,27,9,0,0,0,0,0,9,0,6,213
103400,Ngapuhi,103400,Ngapuhi,99,21,12,0,0,0,0,0,0,0,0,138
103500,Kaikohe,103500,Kaikohe,102,303,30,27,0,0,0,0,72,0,0,540
103600,Pakaraka,103600,Pakaraka,78,6,0,0,0,0,0,0,0,0,0,93
103700,Haruru,103700,Haruru,87,18,9,0,0,0,0,0,0,0,0,120
103800,Russell,103800,Russell,93,66,12,6,0,0,0,0,42,0,0,222
103900,Paihia,103900,Paihia,189,93,21,0,0,0,0,0,90,0,0,402
104000,Mataraua Forest,104000,Mataraua Forest,57,9,0,0,0,0,0,0,0,0,6,78
104100,Matawaia-Taumarere,104100,Matawaia-Taumarere,111,12,9,0,0,0,0,0,0,0,0,138
104200,Russell Peninsula,104200,Russell Peninsula,72,9,0,0,0,0,0,0,0,0,0,93
104300,Opua (Far North District),104300,Opua (Far North District),90,42,15,0,0,0,0,0,0,0,0,150
104400,Russell Forest-Rawhiti,104400,Russell Forest-Rawhiti,42,15,0,0,0,0,0,0,0,0,0,69
104500,Moerewa,104500,Moerewa,39,69,0,15,0,0,0,0,15,0,0,141
104600,Kawakawa,104600,Kawakawa,39,60,6,0,0,0,0,0,30,0,0,144
104700,Maromaku,104700,Maromaku,141,9,0,0,0,0,0,0,6,0,6,171
104800,Mangakahia-Hukerenui,104800,Mangakahia-Hukerenui,306,54,15,0,0,0,0,0,12,0,24,414
104900,Whangaruru,104900,Whangaruru,324,78,18,0,0,0,0,0,12,0,6,441
105100,Matarau,105100,Matarau,285,33,30,0,0,0,0,0,0,0,0,357
105200,Hikurangi,105200,Hikurangi,72,27,6,0,0,0,0,0,9,0,0,117
105300,Kauri,105300,Kauri,153,33,15,0,0,0,0,0,0,0,6,207
105400,Maungatapere,105400,Maungatapere,426,114,33,6,0,0,0,0,27,0,12,621
105500,Kamo West,105500,Kamo West,90,21,18,0,0,0,0,0,0,0,0,135
105600,Matapouri-Tutukaka,105600,Matapouri-Tutukaka,177,54,18,6,0,0,0,0,21,0,0,279
105700,Kiripaka,105700,Kiripaka,84,9,0,0,0,0,0,0,0,0,0,99
105800,Kamo East,105800,Kamo East,105,6,0,0,0,0,0,0,0,0,0,120
105900,Granfield Reserve,105900,Granfield Reserve,141,39,18,0,0,0,0,0,21,0,0,225
106000,Kamo Central,106000,Kamo Central,63,21,0,0,0,0,0,0,6,0,0,93
106100,Whau Valley,106100,Whau Valley,135,21,6,0,0,0,0,0,9,0,0,171
106200,Tikipunga North,106200,Tikipunga North,90,30,0,0,0,0,0,0,9,0,0,141
106300,Pukenui,106300,Pukenui,165,24,0,0,0,0,0,0,0,0,0,195
106400,Otangarei,106400,Otangarei,51,15,0,0,0,0,0,0,9,0,0,78
106500,Tikipunga South,106500,Tikipunga South,135,15,0,0,0,0,0,0,0,0,0,159
106600,Kensington (Whangarei District),106600,Kensington (Whangarei District),180,48,15,0,0,0,0,0,33,0,0,282
106700,Abbey Caves-Glenbervie,106700,Abbey Caves-Glenbervie,126,15,9,0,0,0,0,0,0,0,0,150
106800,Mairtown,106800,Mairtown,123,6,9,0,0,0,0,0,6,0,0,150
106900,Maunu-Horahora,106900,Maunu-Horahora,141,126,6,0,0,0,0,6,84,0,0,372
107000,Woodhill-Vinetown,107000,Woodhill-Vinetown,144,21,0,0,0,0,0,0,9,0,0,183
107100,Whangarei Central,107100,Whangarei Central,66,66,21,0,0,0,0,0,42,0,0,204
107200,Riverside,107200,Riverside,117,0,0,0,0,0,0,0,9,0,0,135
107300,Raumanga,107300,Raumanga,90,15,0,0,0,0,0,0,0,0,0,111
107400,Tarewa,107400,Tarewa,48,9,0,0,0,0,0,0,6,0,0,72
107500,Morningside (Whangarei District),107500,Morningside (Whangarei District),96,15,0,0,0,0,0,0,9,0,0,120
107600,Ngunguru,107600,Ngunguru,81,33,0,0,0,0,0,0,9,0,0,123
107700,Otaika-Portland,107700,Otaika-Portland,111,33,12,0,0,0,0,0,0,0,0,168
107800,Oakleigh-Mangapai,107800,Oakleigh-Mangapai,300,69,15,0,0,0,0,0,12,0,9,405
107900,Port-Limeburners,107900,Port-Limeburners,12,18,0,0,0,0,0,0,0,0,0,36
108000,Pataua,108000,Pataua,177,21,0,0,0,0,0,0,0,0,0,204
108100,Onerahi Park,108100,Onerahi Park,78,6,0,0,0,0,0,0,0,0,0,90
108200,Sherwood Rise,108200,Sherwood Rise,72,6,0,0,0,0,0,0,0,0,0,81
108300,Onerahi,108300,Onerahi,114,27,0,0,0,0,0,0,6,0,0,156
108500,Parua Bay,108500,Parua Bay,195,27,12,0,0,0,0,0,9,0,0,246
108600,Bream Bay,108600,Bream Bay,276,39,12,0,0,0,0,0,6,0,9,351
108700,Marsden Bay,108700,Marsden Bay,162,111,12,12,0,0,0,0,9,0,0,312
108800,Ruakaka,108800,Ruakaka,135,126,24,12,0,0,0,0,12,0,0,312
108900,Bream Head,108900,Bream Head,132,6,0,0,0,0,0,0,0,0,0,150
109000,Waipu,109000,Waipu,288,165,36,12,0,0,0,12,39,0,0,555
109100,Kaipara Coastal,109100,Kaipara Coastal,567,144,42,24,0,0,0,0,18,0,45,837
109200,Maungaru,109200,Maungaru,414,39,12,9,0,0,0,0,12,0,15,498
109300,Dargaville,109300,Dargaville,189,666,132,63,0,0,0,9,111,0,0,1176
109400,Ruawai-Matakohe,109400,Ruawai-Matakohe,363,150,27,27,0,0,0,6,27,0,27,630
109500,Otamatea (Kaipara District),109500,Otamatea (Kaipara District),234,42,15,0,0,0,0,0,6,0,6,309
109600,Maungaturoto,109600,Maungaturoto,57,99,27,6,0,0,0,0,18,0,0,210
109700,Kaiwaka,109700,Kaiwaka,255,96,30,6,0,0,0,0,15,0,0,408
109800,Mangawhai Rural,109800,Mangawhai Rural,282,42,18,0,0,0,0,0,0,0,0,348
109900,Mangawhai Heads,109900,Mangawhai Heads,198,90,18,6,0,0,0,0,9,0,0,321
110100,Mangawhai,110100,Mangawhai,78,30,0,0,0,0,0,0,9,0,0,126
110200,Okahukura Peninsula,110200,Okahukura Peninsula,204,27,15,0,0,0,0,0,0,0,15,267
110400,Cape Rodney,110400,Cape Rodney,531,132,27,9,0,0,0,0,21,0,12,735
110500,Wellsford,110500,Wellsford,72,120,24,12,0,0,0,0,33,0,0,264
110700,South Head,110700,South Head,327,63,18,0,0,0,0,0,0,0,9,429
110800,Kaipara Hills,110800,Kaipara Hills,213,21,12,0,0,0,0,0,0,0,0,258
110900,Dome Valley-Matakana,110900,Dome Valley-Matakana,213,42,12,6,0,0,0,0,21,0,6,297
111100,Warkworth West,111100,Warkworth West,132,117,33,0,0,0,0,0,21,0,0,312
111200,Puhoi Valley,111200,Puhoi Valley,387,69,21,12,0,0,0,0,0,0,0,495
111300,Warkworth East,111300,Warkworth East,183,180,27,27,0,0,0,0,63,0,0,483
111400,Sandspit,111400,Sandspit,165,0,0,0,0,0,0,0,0,0,0,180
111500,Tawharanui Peninsula,111500,Tawharanui Peninsula,276,66,30,0,0,0,0,0,9,0,0,390
111600,Te Kuru,111600,Te Kuru,216,36,15,0,0,0,0,0,0,0,0,273
111700,Snells Beach,111700,Snells Beach,189,102,12,9,0,0,0,0,30,0,0,342
111800,Barrier Islands,111800,Barrier Islands,120,108,24,0,0,0,0,0,21,0,6,288
111900,Algies Bay-Scotts Landing,111900,Algies Bay-Scotts Landing,114,15,0,0,0,0,0,0,0,0,0,138
112100,Wainui-Waiwera,112100,Wainui-Waiwera,186,9,6,0,0,0,0,0,0,0,0,207
112200,Parakai,112200,Parakai,39,12,0,0,0,0,0,0,18,0,0,78
112300,Helensville Rural,112300,Helensville Rural,129,15,12,0,0,0,0,0,0,0,0,159
112400,Helensville,112400,Helensville,105,156,27,9,0,0,0,0,57,0,0,357
112500,Waitoki,112500,Waitoki,147,15,9,0,0,0,0,0,0,0,0,171
112600,Waikoukou Valley,112600,Waikoukou Valley,195,21,12,0,0,0,0,0,0,0,0,234
112700,Orewa North,112700,Orewa North,237,27,9,0,0,0,0,0,18,0,0,300
112800,Hatfields Beach,112800,Hatfields Beach,99,0,0,0,0,0,0,0,0,0,0,111
112900,Orewa South,112900,Orewa South,123,21,0,0,0,0,0,0,6,0,0,156
113000,Orewa Central,113000,Orewa Central,162,57,9,0,0,0,0,0,54,0,0,294
113100,Millwater North,113100,Millwater North,252,9,6,0,0,0,0,0,0,0,0,267
113200,Waipatukahu,113200,Waipatukahu,138,6,6,0,0,0,0,0,6,0,0,162
113300,Millwater South,113300,Millwater South,126,24,0,0,0,0,0,0,0,0,0,156
113400,Dairy Flat North,113400,Dairy Flat North,192,18,9,0,0,0,0,0,6,0,0,225
113500,Dairy Flat West,113500,Dairy Flat West,153,15,15,0,0,0,0,0,0,0,0,189
113600,Kingsway,113600,Kingsway,111,12,9,0,0,0,0,0,0,0,0,135
113800,Silverdale Central (Auckland),113800,Silverdale Central (Auckland),33,27,9,0,0,0,0,0,12,0,0,87
113900,Red Beach West,113900,Red Beach West,99,12,6,0,0,0,0,0,6,0,0,126
114000,Red Beach East,114000,Red Beach East,279,51,15,0,0,0,0,0,15,0,0,360
114100,Silverdale South (Auckland),114100,Silverdale South (Auckland),183,18,12,0,0,0,0,0,6,0,0,222
114200,Waimauku,114200,Waimauku,102,18,6,0,0,0,0,0,9,0,0,135
114300,Gulf Islands,114300,Gulf Islands,30,0,0,0,0,0,0,0,0,0,0,30
114400,Vipond,114400,Vipond,150,9,12,0,0,0,0,0,6,0,0,177
114500,Muriwai,114500,Muriwai,102,12,12,0,0,0,0,0,0,0,0,135
114600,Stanmore Bay West,114600,Stanmore Bay West,135,21,6,0,0,0,0,0,12,0,0,177
114700,Kumeu Rural West,114700,Kumeu Rural West,189,15,6,0,0,0,0,0,0,0,0,216
114800,Okura Bush,114800,Okura Bush,111,0,9,0,0,0,0,0,0,0,0,123
114900,Whangaparoa Central,114900,Whangaparoa Central,249,93,27,9,0,0,0,0,24,0,0,405
115000,Kumeu-Huapai,115000,Kumeu-Huapai,156,99,24,0,0,0,0,0,18,0,0,300
115100,Stanmore Bay East,115100,Stanmore Bay East,129,27,9,0,0,0,0,0,12,0,0,177
115200,Manly West,115200,Manly West,159,9,15,0,0,0,0,0,0,0,0,186
115300,Muriwai Valley-Bethells Beach,115300,Muriwai Valley-Bethells Beach,120,0,0,0,0,0,0,0,0,0,0,132
115400,Tindalls-Matakatia,115400,Tindalls-Matakatia,165,9,6,0,0,0,0,0,0,0,0,186
115500,Coatesville,115500,Coatesville,279,21,9,0,0,0,0,0,0,0,0,318
115600,Dairy Flat South,115600,Dairy Flat South,156,0,0,0,0,0,0,0,0,0,0,168
115700,Gulf Harbour North,115700,Gulf Harbour North,174,21,12,0,0,0,0,0,6,0,0,219
115800,Manly East,115800,Manly East,228,54,18,0,0,0,0,0,15,0,0,318
115900,Riverhead,115900,Riverhead,189,30,12,0,0,0,0,0,15,0,0,246
116000,Army Bay,116000,Army Bay,117,6,12,0,0,0,0,0,0,0,0,138
116100,Kumeu Rural East,116100,Kumeu Rural East,213,27,15,0,0,0,0,0,9,0,0,273
116200,Gulf Harbour South,116200,Gulf Harbour South,186,18,0,0,0,0,0,0,9,0,0,219
116300,Paremoremo West,116300,Paremoremo West,105,0,0,0,0,0,0,0,0,0,0,114
116400,Taupaki,116400,Taupaki,189,15,18,0,0,0,0,0,9,0,0,234
116500,Long Bay,116500,Long Bay,108,0,0,0,0,0,0,0,0,0,0,117
116600,Paremoremo East,116600,Paremoremo East,168,27,9,0,0,0,0,0,9,0,0,216
116700,Albany Heights,116700,Albany Heights,168,12,6,0,0,0,0,0,0,0,0,189
116800,Awaruku,116800,Awaruku,258,12,9,0,0,0,0,0,6,0,0,288
116900,Fairview Heights,116900,Fairview Heights,168,9,0,0,0,0,0,0,0,0,0,189
117000,Whenuapai,117000,Whenuapai,303,117,33,6,0,0,0,45,153,0,0,660
117100,Waitakere Ranges North,117100,Waitakere Ranges North,105,6,0,0,0,0,0,0,0,0,0,114
117200,Torbay,117200,Torbay,294,24,12,0,0,0,0,0,21,0,0,354
117300,Albany Central,117300,Albany Central,21,12,0,0,0,0,0,0,18,0,0,57
117400,Albany West,117400,Albany West,126,27,9,0,0,0,0,0,6,0,0,165
117500,Glamorgan,117500,Glamorgan,183,9,0,0,0,0,0,0,0,0,0,201
117600,Oteha East,117600,Oteha East,117,24,9,0,0,0,0,0,6,0,0,159
117700,Northcross,117700,Northcross,156,15,12,0,0,0,0,0,6,0,0,195
117800,Oteha West,117800,Oteha West,81,9,0,0,0,0,0,0,0,0,0,96
117900,Waiake,117900,Waiake,234,12,9,0,0,0,0,0,9,0,0,267
118000,Waitakere,118000,Waitakere,117,18,9,0,0,0,0,0,0,0,0,150
118100,Albany South,118100,Albany South,171,18,0,0,0,0,0,0,6,0,0,204
118200,Browns Bay South West,118200,Browns Bay South West,198,9,15,0,0,0,0,0,0,0,0,228
118300,Browns Bay Central,118300,Browns Bay Central,138,36,12,0,0,0,0,0,24,0,0,216
118400,Schnapper Rock,118400,Schnapper Rock,210,30,12,0,0,0,0,0,0,0,0,255
118500,Pinehill ,118500,Pinehill ,210,21,12,0,0,0,0,0,6,0,0,249
118600,North Harbour,118600,North Harbour,78,51,21,0,0,0,0,0,21,0,0,174
118700,Browns Bay South East,118700,Browns Bay South East,162,12,0,0,0,0,0,0,0,0,0,183
118900,Greenhithe West,118900,Greenhithe West,261,33,15,0,0,0,0,0,9,0,0,321
119000,Rothesay Bay,119000,Rothesay Bay,216,12,9,0,0,0,0,0,0,0,0,240
119100,Greenhithe East,119100,Greenhithe East,153,9,9,0,0,0,0,0,0,0,0,174
119200,Hobsonville,119200,Hobsonville,69,0,0,0,0,0,0,0,0,0,0,84
119300,Inlet Waitemata Harbour,119300,Inlet Waitemata Harbour,12,0,0,0,0,0,0,0,0,0,0,12
119400,Greenhithe South,119400,Greenhithe South,153,9,9,0,0,0,0,0,0,0,0,171
119500,Murrays Bay West,119500,Murrays Bay West,171,12,0,0,0,0,0,0,0,0,0,189
119600,Westgate South,119600,Westgate South,63,12,0,0,0,0,0,0,0,0,0,81
119700,Windsor Park,119700,Windsor Park,96,6,0,0,0,0,0,0,0,0,0,105
119800,West Harbour West,119800,West Harbour West,141,12,0,0,0,0,0,0,9,0,0,171
119900,Unsworth Heights West,119900,Unsworth Heights West,108,9,0,0,0,0,0,0,0,0,0,126
120000,Murrays Bay East,120000,Murrays Bay East,180,0,6,0,0,0,0,0,0,0,0,192
120100,Birdwood West,120100,Birdwood West,48,9,0,0,0,0,0,0,0,0,0,63
120200,Hobsonville Point,120200,Hobsonville Point,204,24,12,0,0,0,0,0,15,0,0,258
120300,West Harbour Clearwater Cove,120300,West Harbour Clearwater Cove,252,18,12,0,0,0,0,0,6,0,0,294
120400,Unsworth Heights East,120400,Unsworth Heights East,141,0,6,0,0,0,0,0,0,0,0,156
120500,Mairangi Bay North,120500,Mairangi Bay North,207,18,0,0,0,0,0,0,12,0,0,240
120600,Massey Central,120600,Massey Central,111,6,6,0,0,0,0,0,0,0,0,126
120700,West Harbour Luckens Point,120700,West Harbour Luckens Point,171,9,0,0,0,0,0,0,9,0,0,192
120800,Mairangi Bay South,120800,Mairangi Bay South,195,9,0,0,0,0,0,0,9,0,0,219
120900,Massey Royal Road West,120900,Massey Royal Road West,84,0,0,0,0,0,0,0,0,0,0,96
121000,Bayview East,121000,Bayview East,126,9,6,0,0,0,0,0,0,0,0,150
121100,Swanson Rural,121100,Swanson Rural,144,18,21,0,0,0,0,0,0,0,0,189
121200,Sunnynook South,121200,Sunnynook South,66,6,6,0,0,0,0,0,9,0,0,90
121300,Sunnynook North,121300,Sunnynook North,141,12,0,0,0,0,0,0,9,0,0,171
121400,Bayview West,121400,Bayview West,78,9,6,0,0,0,0,0,0,0,0,96
121500,Totara Vale North,121500,Totara Vale North,81,12,9,0,0,0,0,0,0,0,0,111
121600,Royal Heights North,121600,Royal Heights North,126,21,0,0,0,0,0,0,6,0,0,159
121700,Massey West,121700,Massey West,54,6,0,0,0,0,0,0,0,0,0,69
121800,Beach Haven West,121800,Beach Haven West,162,9,0,0,0,0,0,0,9,0,0,186
121900,Totara Vale South,121900,Totara Vale South,135,9,9,0,0,0,0,0,0,0,0,156
122000,Swanson,122000,Swanson,90,24,0,0,0,0,0,0,6,0,0,123
122100,Bayview South,122100,Bayview South,105,9,6,0,0,0,0,0,0,0,0,123
122200,Campbells Bay,122200,Campbells Bay,228,12,0,0,0,0,0,0,0,0,0,246
122300,Royal Heights South,122300,Royal Heights South,135,12,9,0,0,0,0,0,0,0,0,162
122400,Beach Haven East,122400,Beach Haven East,129,9,9,0,0,0,0,0,0,0,0,150
122500,Massey East,122500,Massey East,81,12,0,0,0,0,0,0,0,0,0,99
122600,Forrest Hill North,122600,Forrest Hill North,96,9,0,0,0,0,0,0,0,0,0,111
122700,Glenfield North,122700,Glenfield North,108,12,9,0,0,0,0,0,0,0,0,132
122800,Birkdale North,122800,Birkdale North,147,39,6,0,0,0,0,0,18,0,0,216
122900,Massey South,122900,Massey South,105,6,18,0,0,0,0,0,0,0,0,132
123000,Ranui North,123000,Ranui North,72,12,6,0,0,0,0,0,0,0,0,96
123100,Glenfield West,123100,Glenfield West,102,12,9,0,0,0,0,0,0,0,0,123
123200,Te Atatu Peninsula North West,123200,Te Atatu Peninsula North West,129,9,6,0,0,0,0,0,0,0,0,150
123300,Glenfield South West,123300,Glenfield South West,153,12,12,0,0,0,0,0,0,0,0,177
123400,Forrest Hill West,123400,Forrest Hill West,123,18,0,0,0,0,0,0,9,0,0,156
123500,Wairau Valley ,123500,Wairau Valley ,12,9,0,0,0,0,0,0,9,0,0,39
123600,Forrest Hill East,123600,Forrest Hill East,162,15,0,0,0,0,0,0,0,0,0,189
123700,Castor Bay,123700,Castor Bay,354,30,12,0,0,0,0,0,0,0,0,402
123800,Ranui Domain,123800,Ranui Domain,87,12,0,0,0,0,0,0,6,0,0,108
123900,Beach Haven South,123900,Beach Haven South,216,18,6,0,0,0,0,0,0,0,0,249
124000,Glenfield Central,124000,Glenfield Central,126,30,0,6,0,0,0,0,15,0,0,186
124100,Piha,124100,Piha,96,30,0,0,0,0,0,0,9,0,0,144
124200,Ranui South West,124200,Ranui South West,84,0,0,0,0,0,0,0,0,0,0,93
124300,Henderson Larnoch,124300,Henderson Larnoch,81,18,9,0,0,0,0,0,0,0,0,108
124400,Birkdale South,124400,Birkdale South,183,18,6,0,0,0,0,0,12,0,0,222
124500,Te Atatu Peninsula Central,124500,Te Atatu Peninsula Central,123,33,9,0,0,0,0,0,15,0,0,189
124600,Glenfield East,124600,Glenfield East,78,15,0,0,0,0,0,0,0,0,0,102
124700,Henderson Valley,124700,Henderson Valley,99,12,6,0,0,0,0,0,9,0,0,126
124800,Te Atatu Peninsula West,124800,Te Atatu Peninsula West,135,12,6,0,0,0,0,0,9,0,0,168
124900,Henderson Lincoln West,124900,Henderson Lincoln West,75,9,0,0,0,0,0,0,0,0,0,90
125000,Ranui South East,125000,Ranui South East,66,9,0,0,0,0,0,0,0,0,0,81
125100,Henderson Lincoln East,125100,Henderson Lincoln East,21,9,0,0,0,0,0,0,0,0,0,33
125200,Birkenhead West,125200,Birkenhead West,234,12,12,0,0,0,0,0,6,0,0,270
125300,Te Atatu Peninsula East,125300,Te Atatu Peninsula East,153,15,6,0,0,0,0,0,0,0,0,183
125400,Milford West,125400,Milford West,138,6,0,0,0,0,0,0,9,0,0,156
125500,Westlake,125500,Westlake,135,9,0,0,0,0,0,0,15,0,0,162
125600,Hillcrest North (Auckland),125600,Hillcrest North (Auckland),138,18,9,0,0,0,0,0,12,0,0,177
125700,Henderson Lincoln South,125700,Henderson Lincoln South,57,24,12,0,0,0,0,0,36,0,0,132
125800,Hillcrest West (Auckland),125800,Hillcrest West (Auckland),156,9,6,0,0,0,0,0,0,0,0,168
125900,Milford Central,125900,Milford Central,165,18,0,0,0,0,0,0,21,0,0,207
126000,Summerland South,126000,Summerland South,123,9,6,0,0,0,0,0,0,0,0,144
126100,Summerland North,126100,Summerland North,93,6,0,0,0,0,0,0,0,0,0,108
126200,Hillcrest East (Auckland),126200,Hillcrest East (Auckland),177,12,6,0,0,0,0,0,6,0,0,198
126300,Chatswood,126300,Chatswood,189,27,0,0,0,0,0,0,6,0,0,228
126400,Te Atatu South-Edmonton,126400,Te Atatu South-Edmonton,117,9,6,0,0,0,0,0,0,0,0,138
126500,Birkenhead North,126500,Birkenhead North,138,9,6,0,0,0,0,0,0,0,0,156
126600,Takapuna West,126600,Takapuna West,201,66,9,0,9,0,0,0,63,0,0,363
126700,Henderson North,126700,Henderson North,102,6,0,0,0,0,0,0,0,0,0,117
126800,Takapuna Central,126800,Takapuna Central,219,42,0,0,0,0,0,0,84,0,0,357
126900,Western Heights (Auckland),126900,Western Heights (Auckland),150,27,9,0,0,0,0,0,0,0,0,192
127000,Te Atatu South-Central,127000,Te Atatu South-Central,144,15,6,0,0,0,0,0,6,0,0,171
127100,Northcote Central (Auckland),127100,Northcote Central (Auckland),75,12,0,0,0,0,0,0,21,0,0,111
127200,Akoranga,127200,Akoranga,33,18,0,0,0,0,0,0,12,0,0,63
127300,Northcote South (Auckland),127300,Northcote South (Auckland),123,21,0,0,0,0,0,0,9,0,0,159
127400,Birkenhead South,127400,Birkenhead South,240,39,15,0,0,0,0,0,51,0,0,351
127500,Henderson Central,127500,Henderson Central,45,18,0,0,0,0,0,0,6,0,0,78
127600,Waiatarua,127600,Waiatarua,174,6,12,0,0,0,0,0,0,0,0,195
127700,Te Atatu South-McLeod North,127700,Te Atatu South-McLeod North,111,0,9,0,0,0,0,0,0,0,0,126
127800,Henderson Valley Park,127800,Henderson Valley Park,42,0,0,0,0,0,0,0,0,0,0,51
127900,Henderson North East,127900,Henderson North East,69,6,0,0,0,0,0,0,0,0,0,90
128000,Waitakere Ranges South,128000,Waitakere Ranges South,96,15,0,0,0,0,0,0,0,0,0,117
128100,Northcote Tuff Crater,128100,Northcote Tuff Crater,135,0,9,0,0,0,0,0,0,0,0,147
128200,Northcote Point (Auckland),128200,Northcote Point (Auckland),210,21,0,0,6,0,0,0,15,0,0,261
128300,McLaren Park,128300,McLaren Park,96,15,0,0,0,0,0,0,0,0,0,117
128400,Henderson East,128400,Henderson East,96,9,6,0,0,0,0,0,0,0,0,111
128500,Te Atatu South-McLeod South,128500,Te Atatu South-McLeod South,117,15,9,0,0,0,0,0,0,0,0,144
128600,Takapuna South,128600,Takapuna South,123,12,0,0,0,0,0,0,0,0,0,141
128700,Rosebank Peninsula,128700,Rosebank Peninsula,0,0,0,0,0,0,0,0,0,0,0,12
128800,Hauraki,128800,Hauraki,240,15,0,0,0,0,0,0,6,0,0,267
128900,Glendene North,128900,Glendene North,111,12,9,0,0,0,0,0,0,0,0,141
129000,Sunnyvale West-Parrs Park,129000,Sunnyvale West-Parrs Park,39,6,0,0,0,0,0,0,0,0,0,51
129100,Sunnyvale East,129100,Sunnyvale East,135,18,9,0,0,0,0,0,0,0,0,171
129200,Point Chevalier West,129200,Point Chevalier West,222,12,0,0,0,0,0,0,0,0,0,237
129300,Belmont (Auckland),129300,Belmont (Auckland),141,12,0,0,0,0,0,0,15,0,0,174
129400,Bayswater,129400,Bayswater,177,12,9,0,0,0,0,0,0,0,0,207
129500,Glendene South,129500,Glendene South,66,21,12,0,0,0,0,0,0,0,0,102
129600,Glen Eden West,129600,Glen Eden West,123,0,6,0,0,0,0,0,0,0,0,144
129700,Herne Bay,129700,Herne Bay,258,18,0,0,0,0,0,0,6,0,0,288
129800,Westmere North,129800,Westmere North,171,9,6,0,0,0,0,0,15,0,0,201
129900,Point Chevalier East,129900,Point Chevalier East,255,36,6,0,0,0,0,0,24,0,0,327
130000,Oratia,130000,Oratia,183,18,15,0,0,0,0,0,0,0,0,213
130100,Glen Eden Rosier,130100,Glen Eden Rosier,117,9,0,0,0,0,0,0,0,0,0,138
130200,Saint Marys Bay,130200,Saint Marys Bay,207,6,0,0,0,0,0,0,15,0,0,237
130300,Westmere South-Western Springs,130300,Westmere South-Western Springs,219,12,0,0,0,0,0,0,9,0,0,246
130400,Ponsonby West,130400,Ponsonby West,186,9,6,0,0,0,0,0,12,0,0,219
130500,Kelston North,130500,Kelston North,72,12,0,0,0,0,0,0,0,0,0,90
130600,Avondale Rosebank ,130600,Avondale Rosebank ,132,12,0,0,0,0,0,0,0,0,0,150
130700,Narrow Neck,130700,Narrow Neck,288,27,6,0,0,0,0,0,9,0,0,339
